Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,CRSElapsedTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiOut,Cancelled,CancellationCode
2003,1,22,3,649,655,945,UA,1116,N337UA,110,-17,-6,ORD,RIC,642,11,0,NA
2003,1,23,4,650,655,945,UA,1116,N956UA,110,-6,-5,ORD,RIC,642,17,0,NA
2003,1,24,5,652,655,945,UA,1116,N945UA,110,-5,-3,ORD,RIC,642,16,0,NA
2003,1,25,6,654,655,945,UA,1116,N940UA,110,-5,-1,ORD,RIC,642,12,0,NA
2003,1,26,7,648,655,945,UA,1116,N957UA,110,-20,-7,ORD,RIC,642,13,0,NA
2003,1,27,1,652,655,945,UA,1116,N908UA,110,-7,-3,ORD,RIC,642,15,0,NA
2003,1,28,2,650,655,945,UA,1116,N950UA,110,-15,-5,ORD,RIC,642,16,0,NA
2003,1,29,3,649,655,945,UA,1116,N956UA,110,-19,-6,ORD,RIC,642,9,0,NA
2003,1,30,4,653,655,945,UA,1116,N957UA,110,0,-2,ORD,RIC,642,16,0,NA
2003,1,31,5,651,655,945,UA,1116,N957UA,110,1,-4,ORD,RIC,642,17,0,NA
2003,1,1,3,1839,1845,2050,UA,1117,N477UA,245,-5,-6,MSY,LAX,1671,11,0,NA
2003,1,2,4,1845,1845,2050,UA,1117,N438UA,245,-8,0,MSY,LAX,1671,10,0,NA
2003,1,3,5,1937,1845,2050,UA,1117,N460UA,245,65,52,MSY,LAX,1671,8,0,NA
2003,1,4,6,1857,1845,2050,UA,1117,N442UA,245,-9,12,MSY,LAX,1671,8,0,NA
2003,1,5,7,1845,1845,2050,UA,1117,N409UA,245,0,0,MSY,LAX,1671,10,0,NA
2003,1,6,1,1846,1845,2050,UA,1117,N417UA,245,-4,1,MSY,LAX,1671,12,0,NA
2003,1,7,2,1845,1845,2055,UA,1117,N416UA,250,-21,0,MSY,LAX,1671,11,0,NA
2003,1,8,3,1840,1845,2055,UA,1117,N476UA,250,-7,-5,MSY,LAX,1671,8,0,NA
2003,1,9,4,1838,1845,2055,UA,1117,N480UA,250,-22,-7,MSY,LAX,1671,8,0,NA
2003,1,10,5,1833,1845,2055,UA,1117,N484UA,250,-3,-12,MSY,LAX,1671,8,0,NA
2003,1,11,6,1841,1845,2055,UA,1117,N452UA,250,-9,-4,MSY,LAX,1671,9,0,NA
2003,1,12,7,1914,1845,2055,UA,1117,N423UA,250,21,29,MSY,LAX,1671,14,0,NA
2003,1,13,1,1844,1845,2055,UA,1117,N415UA,250,-9,-1,MSY,LAX,1671,9,0,NA
2003,1,14,2,1843,1845,2055,UA,1117,N485UA,250,-16,-2,MSY,LAX,1671,8,0,NA
2003,1,15,3,1842,1845,2055,UA,1117,N494UA,250,-10,-3,MSY,LAX,1671,8,0,NA
2003,1,16,4,1840,1845,2055,UA,1117,N452UA,250,-6,-5,MSY,LAX,1671,12,0,NA
2003,1,17,5,1848,1845,2055,UA,1117,N420UA,250,-13,3,MSY,LAX,1671,9,0,NA
2003,1,18,6,1840,1845,2055,UA,1117,N483UA,250,-23,-5,MSY,LAX,1671,7,0,NA
2003,1,19,7,1843,1845,2055,UA,1117,N463UA,250,-23,-2,MSY,LAX,1671,8,0,NA
2003,1,20,1,1855,1845,2055,UA,1117,N491UA,250,-2,10,MSY,LAX,1671,9,0,NA
2003,1,21,2,1840,1845,2055,UA,1117,N477UA,250,-7,-5,MSY,LAX,1671,10,0,NA
2003,1,22,3,1845,1845,2055,UA,1117,N492UA,250,0,0,MSY,LAX,1671,15,0,NA
2003,1,23,4,1838,1845,2055,UA,1117,N453UA,250,-11,-7,MSY,LAX,1671,9,0,NA
2003,1,24,5,1842,1845,2055,UA,1117,N447UA,250,-5,-3,MSY,LAX,1671,9,0,NA
2003,1,25,6,1843,1845,2055,UA,1117,N410UA,250,-9,-2,MSY,LAX,1671,11,0,NA
2003,1,26,7,1858,1845,2055,UA,1117,N421UA,250,3,13,MSY,LAX,1671,20,0,NA
2003,1,27,1,1838,1845,2055,UA,1117,N487UA,250,-27,-7,MSY,LAX,1671,12,0,NA
2003,1,28,2,1843,1845,2055,UA,1117,N805UA,250,-10,-2,MSY,LAX,1671,9,0,NA
2003,1,29,3,1841,1845,2055,UA,1117,N491UA,250,0,-4,MSY,LAX,1671,26,0,NA
2003,1,30,4,1838,1845,2055,UA,1117,N489UA,250,-12,-7,MSY,LAX,1671,12,0,NA
2003,1,31,5,1841,1845,2055,UA,1117,N417UA,250,-16,-4,MSY,LAX,1671,9,0,NA
2003,1,2,4,645,650,853,UA,1118,N341UA,63,-1,-5,ORD,CMH,296,12,0,NA
2003,1,3,5,646,650,853,UA,1118,N356UA,63,-2,-4,ORD,CMH,296,10,0,NA
2003,1,4,6,648,650,853,UA,1118,N320UA,63,6,-2,ORD,CMH,296,19,0,NA
2003,1,5,7,649,650,853,UA,1118,N312UA,63,26,-1,ORD,CMH,296,17,0,NA
2003,1,6,1,647,650,853,UA,1118,N307UA,63,24,-3,ORD,CMH,296,13,0,NA
2003,1,7,2,649,655,903,UA,1118,N362UA,68,-7,-6,ORD,CMH,296,14,0,NA
2003,1,8,3,652,655,903,UA,1118,N343UA,68,-8,-3,ORD,CMH,296,13,0,NA
2003,1,9,4,650,655,903,UA,1118,N337UA,68,-10,-5,ORD,CMH,296,17,0,NA
2003,1,10,5,652,655,903,UA,1118,N307UA,68,-7,-3,ORD,CMH,296,14,0,NA
2003,1,11,6,650,655,903,UA,1118,N957UA,68,-7,-5,ORD,CMH,296,19,0,NA
2003,1,12,7,648,655,903,UA,1118,N936UA,68,-12,-7,ORD,CMH,296,7,0,NA
2003,1,13,1,656,655,903,UA,1118,N302UA,68,-8,1,ORD,CMH,296,12,0,NA
2003,1,14,2,654,655,903,UA,1118,N336UA,68,7,-1,ORD,CMH,296,15,0,NA
2003,1,15,3,654,655,903,UA,1118,N337UA,68,-6,-1,ORD,CMH,296,13,0,NA
2003,1,16,4,651,655,903,UA,1118,N360UA,68,-5,-4,ORD,CMH,296,12,0,NA
2003,1,17,5,653,655,903,UA,1118,N335UA,68,-4,-2,ORD,CMH,296,11,0,NA
2003,1,18,6,648,655,903,UA,1118,N357UA,68,-2,-7,ORD,CMH,296,14,0,NA
2003,1,19,7,654,655,903,UA,1118,N949UA,68,-6,-1,ORD,CMH,296,9,0,NA
2003,1,20,1,652,655,903,UA,1118,N346UA,68,-8,-3,ORD,CMH,296,10,0,NA
2003,1,21,2,651,655,903,UA,1118,N338UA,68,-17,-4,ORD,CMH,296,11,0,NA
2003,1,22,3,651,655,903,UA,1118,N305UA,68,-7,-4,ORD,CMH,296,10,0,NA
2003,1,23,4,652,655,903,UA,1118,N354UA,68,-5,-3,ORD,CMH,296,9,0,NA
2003,1,24,5,650,655,903,UA,1118,N352UA,68,-4,-5,ORD,CMH,296,17,0,NA
2003,1,25,6,653,655,903,UA,1118,N954UA,68,-6,-2,ORD,CMH,296,14,0,NA
2003,1,26,7,651,655,903,UA,1118,N318UA,68,18,-4,ORD,CMH,296,12,0,NA
2003,1,27,1,653,655,903,UA,1118,N344UA,68,-2,-2,ORD,CMH,296,19,0,NA
2003,1,28,2,651,655,903,UA,1118,N347UA,68,-2,-4,ORD,CMH,296,12,0,NA
2003,1,29,3,652,655,903,UA,1118,N322UA,68,-1,-3,ORD,CMH,296,11,0,NA
2003,1,30,4,649,655,903,UA,1118,N302UA,68,-7,-6,ORD,CMH,296,14,0,NA
2003,1,31,5,651,655,903,UA,1118,N329UA,68,-3,-4,ORD,CMH,296,16,0,NA
2003,1,1,3,1745,1745,1915,UA,1119,N396UA,90,-6,0,LAS,SFO,414,15,0,NA
2003,1,2,4,1743,1745,1915,UA,1119,N397UA,90,-5,-2,LAS,SFO,414,19,0,NA
2003,1,3,5,1739,1745,1915,UA,1119,N390UA,90,-13,-6,LAS,SFO,414,11,0,NA
2003,1,4,6,1739,1745,1915,UA,1119,N373UA,90,-5,-6,LAS,SFO,414,12,0,NA
2003,1,5,7,1744,1745,1915,UA,1119,N396UA,90,-3,-1,LAS,SFO,414,12,0,NA
2003,1,6,1,1739,1745,1915,UA,1119,N385UA,90,-16,-6,LAS,SFO,414,13,0,NA
2003,1,7,2,1734,1740,1910,UA,1119,N924UA,90,-16,-6,LAS,SFO,414,15,0,NA
2003,1,8,3,1733,1740,1910,UA,1119,N915UA,90,-10,-7,LAS,SFO,414,20,0,NA
2003,1,9,4,1737,1740,1910,UA,1119,N916UA,90,18,-3,LAS,SFO,414,18,0,NA
2003,1,10,5,1801,1740,1910,UA,1119,N926UA,90,27,21,LAS,SFO,414,12,0,NA
2003,1,11,6,1734,1740,1910,UA,1119,N917UA,90,-10,-6,LAS,SFO,414,11,0,NA
2003,1,12,7,1736,1740,1909,UA,1119,N531UA,89,-2,-4,LAS,SFO,414,18,0,NA
2003,1,13,1,1737,1740,1910,UA,1119,N926UA,90,-3,-3,LAS,SFO,414,16,0,NA
2003,1,14,2,1738,1740,1910,UA,1119,N921UA,90,-8,-2,LAS,SFO,414,11,0,NA
2003,1,15,3,1736,1740,1910,UA,1119,N918UA,90,-8,-4,LAS,SFO,414,16,0,NA
2003,1,16,4,1734,1740,1910,UA,1119,N919UA,90,-19,-6,LAS,SFO,414,11,0,NA
2003,1,17,5,1739,1740,1910,UA,1119,N912UA,90,-5,-1,LAS,SFO,414,20,0,NA
2003,1,18,6,1731,1740,1910,UA,1119,N919UA,90,-7,-9,LAS,SFO,414,14,0,NA
2003,1,19,7,1736,1740,1909,UA,1119,N516UA,89,-9,-4,LAS,SFO,414,21,0,NA
2003,1,20,1,1740,1740,1910,UA,1119,N369UA,90,-11,0,LAS,SFO,414,10,0,NA
2003,1,21,2,1734,1740,1910,UA,1119,N918UA,90,-7,-6,LAS,SFO,414,10,0,NA
2003,1,22,3,1734,1740,1910,UA,1119,N910UA,90,9,-6,LAS,SFO,414,20,0,NA
2003,1,23,4,1736,1740,1910,UA,1119,N922UA,90,5,-4,LAS,SFO,414,23,0,NA
2003,1,24,5,1733,1740,1910,UA,1119,N930UA,90,-8,-7,LAS,SFO,414,13,0,NA
2003,1,25,6,1735,1740,1910,UA,1119,N934UA,90,-11,-5,LAS,SFO,414,15,0,NA
2003,1,26,7,1751,1740,1909,UA,1119,N546UA,89,13,11,LAS,SFO,414,17,0,NA
2003,1,27,1,1736,1740,1910,UA,1119,N931UA,90,-3,-4,LAS,SFO,414,15,0,NA
2003,1,28,2,1733,1740,1910,UA,1119,N918UA,90,-14,-7,LAS,SFO,414,11,0,NA
2003,1,29,3,1753,1740,1910,UA,1119,N371UA,90,3,13,LAS,SFO,414,12,0,NA
2003,1,30,4,1741,1740,1910,UA,1119,N921UA,90,-4,1,LAS,SFO,414,17,0,NA
2003,1,31,5,1741,1740,1910,UA,1119,N929UA,90,3,1,LAS,SFO,414,19,0,NA
2003,1,7,2,1330,1330,1548,UA,1120,N909UA,78,3,0,ORD,CLE,316,23,0,NA
2003,1,8,3,1328,1330,1548,UA,1120,N954UA,78,-3,-2,ORD,CLE,316,24,0,NA
2003,1,9,4,1327,1330,1548,UA,1120,N902UA,78,-6,-3,ORD,CLE,316,23,0,NA
2003,1,10,5,1327,1330,1548,UA,1120,N904UA,78,25,-3,ORD,CLE,316,24,0,NA
2003,1,11,6,1330,1330,1548,UA,1120,N332UA,78,6,0,ORD,CLE,316,34,0,NA
2003,1,12,7,1325,1330,1548,UA,1120,N346UA,78,-12,-5,ORD,CLE,316,14,0,NA
2003,1,13,1,1329,1330,1548,UA,1120,N935UA,78,5,-1,ORD,CLE,316,24,0,NA
2003,1,14,2,1327,1330,1548,UA,1120,N937UA,78,-13,-3,ORD,CLE,316,17,0,NA
2003,1,15,3,1328,1330,1548,UA,1120,N952UA,78,-8,-2,ORD,CLE,316,15,0,NA
2003,1,16,4,1328,1330,1548,UA,1120,N909UA,78,-12,-2,ORD,CLE,316,17,0,NA
2003,1,17,5,1327,1330,1548,UA,1120,N935UA,78,1,-3,ORD,CLE,316,24,0,NA
2003,1,18,6,1329,1330,1548,UA,1120,N310UA,78,-3,-1,ORD,CLE,316,24,0,NA
2003,1,19,7,1328,1330,1548,UA,1120,N332UA,78,-16,-2,ORD,CLE,316,14,0,NA
2003,1,20,1,1328,1330,1548,UA,1120,N940UA,78,-11,-2,ORD,CLE,316,20,0,NA
2003,1,21,2,1329,1330,1548,UA,1120,N906UA,78,-7,-1,ORD,CLE,316,22,0,NA
2003,1,22,3,1325,1330,1548,UA,1120,N938UA,78,-28,-5,ORD,CLE,316,10,0,NA
2003,1,23,4,1340,1330,1548,UA,1120,N941UA,78,47,10,ORD,CLE,316,21,0,NA
2003,1,24,5,1326,1330,1548,UA,1120,N905UA,78,4,-4,ORD,CLE,316,31,0,NA
2003,1,25,6,1326,1330,1548,UA,1120,N330UA,78,-9,-4,ORD,CLE,316,23,0,NA
2003,1,26,7,1519,1330,1548,UA,1120,N321UA,78,89,109,ORD,CLE,316,8,0,NA
2003,1,27,1,1326,1330,1548,UA,1120,N907UA,78,-12,-4,ORD,CLE,316,16,0,NA
2003,1,28,2,1326,1330,1548,UA,1120,N939UA,78,-20,-4,ORD,CLE,316,11,0,NA
2003,1,29,3,1330,1330,1548,UA,1120,N951UA,78,-18,0,ORD,CLE,316,14,0,NA
2003,1,30,4,1409,1330,1548,UA,1120,N908UA,78,37,39,ORD,CLE,316,22,0,NA
2003,1,31,5,1327,1330,1548,UA,1120,N936UA,78,-6,-3,ORD,CLE,316,15,0,NA
2003,1,1,3,1704,1655,1911,UA,1121,N486UA,256,-9,9,ORD,SAN,1723,11,0,NA
2003,1,2,4,1704,1655,1911,UA,1121,N442UA,256,-9,9,ORD,SAN,1723,12,0,NA
2003,1,3,5,1654,1655,1911,UA,1121,N485UA,256,-15,-1,ORD,SAN,1723,18,0,NA
2003,1,4,6,1707,1655,1911,UA,1121,N435UA,256,0,12,ORD,SAN,1723,20,0,NA
2003,1,5,7,1700,1655,1911,UA,1121,N426UA,256,-17,5,ORD,SAN,1723,17,0,NA
2003,1,6,1,1709,1655,1911,UA,1121,N476UA,256,-32,14,ORD,SAN,1723,17,0,NA
2003,1,7,2,1725,1705,1916,UA,1121,N512UA,251,-22,20,ORD,SAN,1723,10,0,NA
2003,1,8,3,1705,1705,1916,UA,1121,N585UA,251,-10,0,ORD,SAN,1723,17,0,NA
2003,1,9,4,1705,1705,1916,UA,1121,N531UA,251,2,0,ORD,SAN,1723,21,0,NA
2003,1,10,5,1804,1705,1916,UA,1121,N570UA,251,72,59,ORD,SAN,1723,24,0,NA
2003,1,11,6,1722,1705,1918,UA,1121,N475UA,253,0,17,ORD,SAN,1723,8,0,NA
2003,1,12,7,1726,1715,1928,UA,1121,N459UA,253,-1,11,ORD,SAN,1723,10,0,NA
2003,1,13,1,1703,1705,1916,UA,1121,N512UA,251,-2,-2,ORD,SAN,1723,15,0,NA
2003,1,14,2,1736,1705,1916,UA,1121,N558UA,251,28,31,ORD,SAN,1723,8,0,NA
2003,1,15,3,1702,1705,1916,UA,1121,N569UA,251,-9,-3,ORD,SAN,1723,14,0,NA
2003,1,16,4,1705,1705,1916,UA,1121,N510UA,251,-9,0,ORD,SAN,1723,17,0,NA
2003,1,17,5,1705,1705,1916,UA,1121,N562UA,251,-12,0,ORD,SAN,1723,18,0,NA
2003,1,18,6,1702,1705,1918,UA,1121,N415UA,253,-13,-3,ORD,SAN,1723,14,0,NA
2003,1,19,7,1712,1715,1928,UA,1121,N476UA,253,-14,-3,ORD,SAN,1723,13,0,NA
2003,1,20,1,1702,1705,1916,UA,1121,N505UA,251,-5,-3,ORD,SAN,1723,16,0,NA
2003,1,21,2,1702,1705,1916,UA,1121,N555UA,251,-3,-3,ORD,SAN,1723,21,0,NA
2003,1,22,3,1708,1705,1916,UA,1121,N578UA,251,-4,3,ORD,SAN,1723,12,0,NA
2003,1,23,4,1711,1705,1916,UA,1121,N526UA,251,15,6,ORD,SAN,1723,20,0,NA
2003,1,24,5,1705,1705,1916,UA,1121,N578UA,251,1,0,ORD,SAN,1723,17,0,NA
2003,1,25,6,1832,1705,1918,UA,1121,N428UA,253,75,87,ORD,SAN,1723,9,0,NA
2003,1,26,7,1702,1705,1916,UA,1121,N573UA,251,-24,-3,ORD,SAN,1723,15,0,NA
2003,1,27,1,1756,1705,1916,UA,1121,N527UA,251,66,51,ORD,SAN,1723,32,0,NA
2003,1,28,2,1711,1705,1916,UA,1121,N574UA,251,33,6,ORD,SAN,1723,42,0,NA
2003,1,29,3,1701,1705,1916,UA,1121,N510UA,251,-5,-4,ORD,SAN,1723,25,0,NA
2003,1,30,4,1701,1705,1916,UA,1121,N516UA,251,12,-4,ORD,SAN,1723,38,0,NA
2003,1,31,5,1900,1705,1916,UA,1121,N572UA,251,99,115,ORD,SAN,1723,14,0,NA
2003,1,1,3,1403,1410,1604,UA,1121,N486UA,174,-5,-7,RSW,ORD,1120,10,0,NA
2003,1,2,4,1435,1410,1604,UA,1121,N442UA,174,15,25,RSW,ORD,1120,24,0,NA
2003,1,3,5,1409,1410,1604,UA,1121,N464UA,174,5,-1,RSW,ORD,1120,10,0,NA
2003,1,4,6,1406,1410,1604,UA,1121,N435UA,174,17,-4,RSW,ORD,1120,11,0,NA
2003,1,5,7,1410,1410,1604,UA,1121,N426UA,174,12,0,RSW,ORD,1120,20,0,NA
2003,1,6,1,1406,1410,1604,UA,1121,N476UA,174,19,-4,RSW,ORD,1120,15,0,NA
2003,1,7,2,1648,1650,1836,UA,1122,N583UA,166,19,-2,TPA,ORD,1012,23,0,NA
2003,1,8,3,1646,1650,1836,UA,1122,N512UA,166,30,-4,TPA,ORD,1012,28,0,NA
2003,1,9,4,1647,1650,1836,UA,1122,N528UA,166,-3,-3,TPA,ORD,1012,12,0,NA
2003,1,10,5,1649,1650,1836,UA,1122,N532UA,166,12,-1,TPA,ORD,1012,12,0,NA
2003,1,11,6,1644,1650,1836,UA,1122,N559UA,166,4,-6,TPA,ORD,1012,17,0,NA
2003,1,12,7,1645,1650,1837,UA,1122,N507UA,167,-16,-5,TPA,ORD,1012,14,0,NA
2003,1,13,1,1649,1650,1836,UA,1122,N559UA,166,-8,-1,TPA,ORD,1012,8,0,NA
2003,1,14,2,1650,1650,1836,UA,1122,N533UA,166,13,0,TPA,ORD,1012,16,0,NA
2003,1,15,3,1646,1650,1836,UA,1122,N585UA,166,-1,-4,TPA,ORD,1012,20,0,NA
2003,1,16,4,1825,1650,1836,UA,1122,N519UA,166,94,95,TPA,ORD,1012,21,0,NA
2003,1,17,5,1649,1650,1836,UA,1122,N510UA,166,-10,-1,TPA,ORD,1012,12,0,NA
2003,1,18,6,1641,1650,1836,UA,1122,N561UA,166,-24,-9,TPA,ORD,1012,10,0,NA
2003,1,19,7,1645,1650,1837,UA,1122,N496UA,167,12,-5,TPA,ORD,1012,16,0,NA
2003,1,20,1,1646,1650,1836,UA,1122,N536UA,166,-6,-4,TPA,ORD,1012,9,0,NA
2003,1,21,2,1650,1650,1836,UA,1122,N529UA,166,6,0,TPA,ORD,1012,13,0,NA
2003,1,22,3,1653,1650,1836,UA,1122,N577UA,166,9,3,TPA,ORD,1012,16,0,NA
2003,1,23,4,1649,1650,1836,UA,1122,N578UA,166,5,-1,TPA,ORD,1012,15,0,NA
2003,1,24,5,1648,1650,1836,UA,1122,N580UA,166,17,-2,TPA,ORD,1012,21,0,NA
2003,1,25,6,1643,1650,1836,UA,1122,N594UA,166,-15,-7,TPA,ORD,1012,11,0,NA
2003,1,26,7,1649,1650,1837,UA,1122,N487UA,167,9,-1,TPA,ORD,1012,29,0,NA
2003,1,27,1,1649,1650,1836,UA,1122,N576UA,166,13,-1,TPA,ORD,1012,19,0,NA
2003,1,28,2,1646,1650,1836,UA,1122,N561UA,166,30,-4,TPA,ORD,1012,17,0,NA
2003,1,29,3,1644,1650,1836,UA,1122,N574UA,166,-5,-6,TPA,ORD,1012,12,0,NA
2003,1,30,4,1644,1650,1836,UA,1122,N514UA,166,-7,-6,TPA,ORD,1012,12,0,NA
2003,1,31,5,1649,1650,1836,UA,1122,N527UA,166,-11,-1,TPA,ORD,1012,10,0,NA
2003,1,7,2,1100,1105,1335,UA,1123,N801UA,270,-33,-5,BOS,DEN,1754,10,0,NA
2003,1,8,3,1119,1120,1347,UA,1123,N506UA,267,-1,-1,BOS,DEN,1754,19,0,NA
2003,1,9,4,1118,1120,1347,UA,1123,N540UA,267,14,-2,BOS,DEN,1754,16,0,NA
2003,1,10,5,1123,1120,1347,UA,1123,N585UA,267,0,3,BOS,DEN,1754,14,0,NA
2003,1,11,6,1119,1120,1347,UA,1123,N531UA,267,-9,-1,BOS,DEN,1754,10,0,NA
2003,1,12,7,1121,1120,1347,UA,1123,N533UA,267,-1,1,BOS,DEN,1754,22,0,NA
2003,1,13,1,1118,1120,1347,UA,1123,N565UA,267,0,-2,BOS,DEN,1754,10,0,NA
2003,1,14,2,1115,1120,1347,UA,1123,N582UA,267,-6,-5,BOS,DEN,1754,17,0,NA
2003,1,15,3,1117,1120,1347,UA,1123,N540UA,267,4,-3,BOS,DEN,1754,15,0,NA
2003,1,16,4,1122,1120,1347,UA,1123,N502UA,267,2,2,BOS,DEN,1754,14,0,NA
2003,1,17,5,1122,1120,1347,UA,1123,N575UA,267,-16,2,BOS,DEN,1754,14,0,NA
2003,1,18,6,1120,1120,1347,UA,1123,N524UA,267,-10,0,BOS,DEN,1754,11,0,NA
2003,1,19,7,1117,1120,1347,UA,1123,N606UA,267,3,-3,BOS,DEN,1754,14,0,NA
2003,1,20,1,1116,1120,1347,UA,1123,N509UA,267,12,-4,BOS,DEN,1754,15,0,NA
2003,1,21,2,1120,1120,1347,UA,1123,N575UA,267,14,0,BOS,DEN,1754,12,0,NA
2003,1,22,3,1122,1120,1347,UA,1123,N581UA,267,15,2,BOS,DEN,1754,15,0,NA
2003,1,23,4,1121,1120,1347,UA,1123,N521UA,267,-7,1,BOS,DEN,1754,14,0,NA
2003,1,24,5,1115,1120,1347,UA,1123,N539UA,267,-3,-5,BOS,DEN,1754,22,0,NA
2003,1,25,6,1128,1120,1347,UA,1123,N571UA,267,0,8,BOS,DEN,1754,11,0,NA
2003,1,26,7,1121,1120,1347,UA,1123,N524UA,267,-15,1,BOS,DEN,1754,12,0,NA
2003,1,27,1,1117,1120,1347,UA,1123,N555UA,267,-1,-3,BOS,DEN,1754,15,0,NA
2003,1,28,2,1120,1120,1347,UA,1123,N509UA,267,10,0,BOS,DEN,1754,12,0,NA
2003,1,29,3,1118,1120,1347,UA,1123,N542UA,267,-4,-2,BOS,DEN,1754,10,0,NA
2003,1,30,4,1118,1120,1347,UA,1123,N520UA,267,-1,-2,BOS,DEN,1754,12,0,NA
2003,1,31,5,1118,1120,1347,UA,1123,N579UA,267,-11,-2,BOS,DEN,1754,16,0,NA
2003,1,1,3,1055,1100,1649,UA,1124,N570UA,229,2,-5,SMF,ORD,1781,14,0,NA
2003,1,2,4,1101,1100,1649,UA,1124,N555UA,229,3,1,SMF,ORD,1781,12,0,NA
2003,1,3,5,1058,1100,1649,UA,1124,N529UA,229,-6,-2,SMF,ORD,1781,10,0,NA
2003,1,4,6,1129,1100,1649,UA,1124,N526UA,229,23,29,SMF,ORD,1781,10,0,NA
2003,1,5,7,1124,1100,1649,UA,1124,N567UA,229,63,24,SMF,ORD,1781,18,0,NA
2003,1,6,1,1106,1100,1649,UA,1124,N533UA,229,22,6,SMF,ORD,1781,11,0,NA
2003,1,1,3,1029,1030,1212,UA,1125,N827UA,102,-8,-1,PDX,SFO,550,8,0,NA
2003,1,2,4,1129,1030,1212,UA,1125,N807UA,102,59,59,PDX,SFO,550,8,0,NA
2003,1,3,5,1027,1030,1212,UA,1125,N804UA,102,3,-3,PDX,SFO,550,8,0,NA
2003,1,4,6,1025,1030,1214,UA,1125,N919UA,104,-11,-5,PDX,SFO,550,7,0,NA
2003,1,5,7,1028,1030,1214,UA,1125,N922UA,104,8,-2,PDX,SFO,550,25,0,NA
2003,1,6,1,1025,1030,1212,UA,1125,N830UA,102,-17,-5,PDX,SFO,550,6,0,NA
2003,1,1,3,1320,1325,1455,UA,1125,N827UA,90,-19,-5,SFO,SNA,372,9,0,NA
2003,1,2,4,1353,1325,1455,UA,1125,N807UA,90,17,28,SFO,SNA,372,10,0,NA
2003,1,3,5,1325,1325,1455,UA,1125,N804UA,90,-12,0,SFO,SNA,372,12,0,NA
2003,1,4,6,1322,1325,1455,UA,1125,N462UA,90,-16,-3,SFO,SNA,372,8,0,NA
2003,1,5,7,1325,1325,1455,UA,1125,N850UA,90,-8,0,SFO,SNA,372,11,0,NA
2003,1,6,1,1404,1325,1455,UA,1125,N830UA,90,33,39,SFO,SNA,372,17,0,NA
2003,1,7,2,1349,1354,1527,UA,1125,N557UA,93,-10,-5,SFO,SNA,372,11,0,NA
2003,1,8,3,1348,1354,1527,UA,1125,N578UA,93,-11,-6,SFO,SNA,372,12,0,NA
2003,1,9,4,1346,1354,1527,UA,1125,N512UA,93,-21,-8,SFO,SNA,372,11,0,NA
2003,1,10,5,1352,1354,1527,UA,1125,N528UA,93,-18,-2,SFO,SNA,372,16,0,NA
2003,1,12,7,1349,1354,1527,UA,1125,N560UA,93,-6,-5,SFO,SNA,372,28,0,NA
2003,1,13,1,1350,1354,1527,UA,1125,N558UA,93,-14,-4,SFO,SNA,372,11,0,NA
2003,1,14,2,1349,1354,1527,UA,1125,N536UA,93,-14,-5,SFO,SNA,372,10,0,NA
2003,1,15,3,1350,1354,1527,UA,1125,N546UA,93,6,-4,SFO,SNA,372,10,0,NA
2003,1,16,4,1353,1354,1527,UA,1125,N548UA,93,-8,-1,SFO,SNA,372,19,0,NA
2003,1,17,5,1349,1354,1527,UA,1125,N534UA,93,-12,-5,SFO,SNA,372,13,0,NA
2003,1,19,7,1352,1354,1527,UA,1125,N560UA,93,-15,-2,SFO,SNA,372,10,0,NA
2003,1,20,1,1349,1354,1527,UA,1125,N557UA,93,-12,-5,SFO,SNA,372,17,0,NA
2003,1,21,2,1347,1354,1527,UA,1125,N377UA,93,-17,-7,SFO,SNA,372,13,0,NA
2003,1,22,3,1521,1354,1527,UA,1125,N501UA,93,71,87,SFO,SNA,372,13,0,NA
2003,1,23,4,1350,1354,1527,UA,1125,N528UA,93,-13,-4,SFO,SNA,372,15,0,NA
2003,1,24,5,1347,1354,1527,UA,1125,N525UA,93,-26,-7,SFO,SNA,372,10,0,NA
2003,1,26,7,1347,1354,1527,UA,1125,N517UA,93,-18,-7,SFO,SNA,372,10,0,NA
2003,1,27,1,1349,1354,1527,UA,1125,N565UA,93,-17,-5,SFO,SNA,372,12,0,NA
2003,1,28,2,1347,1354,1527,UA,1125,N519UA,93,-19,-7,SFO,SNA,372,10,0,NA
2003,1,29,3,1349,1354,1527,UA,1125,N504UA,93,-23,-5,SFO,SNA,372,9,0,NA
2003,1,30,4,1353,1354,1527,UA,1125,N577UA,93,-21,-1,SFO,SNA,372,9,0,NA
2003,1,31,5,1351,1354,1527,UA,1125,N578UA,93,-20,-3,SFO,SNA,372,10,0,NA
2003,1,4,6,1734,1700,2003,UA,1126,N180UA,363,19,34,MIA,SFO,2585,17,0,NA
2003,1,7,2,1736,1743,1845,UA,1126,N377UA,62,-16,-7,RNO,SFO,192,9,0,NA
2003,1,8,3,1734,1743,1845,UA,1126,N377UA,62,-14,-9,RNO,SFO,192,10,0,NA
2003,1,9,4,1758,1743,1845,UA,1126,N379UA,62,81,15,RNO,SFO,192,12,0,NA
2003,1,10,5,1739,1743,1845,UA,1126,N388UA,62,14,-4,RNO,SFO,192,18,0,NA
